CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason
7568-PODML,1,United States,California,Watsonville,95076,"36.931654, -121.752383",36.931654,-121.752383,Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,45.3,45.3,Yes,1,69,4954,Lack of affordable download/upload speed
3945-GFWQL,1,United States,California,San Jose,95113,"37.333851, -121.891147",37.333851,-121.891147,Female,No,No,Yes,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.55,480.6,Yes,1,89,4162,Extra data charges
9526-BIHHD,1,United States,California,San Jose,95127,"37.375156, -121.795867",37.375156,-121.795867,Male,No,No,No,1,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.7,29.7,Yes,1,74,3383,Product dissatisfaction
8364-TRMMK,1,United States,California,San Jose,95132,"37.424655, -121.74841",37.424655,-121.74841,Female,No,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.65,151.3,Yes,1,76,2876,Lack of self-service on Website
3097-NQYSN,1,United States,California,San Jose,95139,"37.218705, -121.762429",37.218705,-121.762429,Male,Yes,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.85,156.35,Yes,1,78,5204,Competitor had better devices
0870-VEMYL,1,United States,California,Columbia,95310,"38.085839, -120.37855",38.085839,-120.37855,Female,No,No,No,5,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),53.85,259.8,Yes,1,74,5435,Competitor offered higher download speeds
4009-ALQFH,1,United States,California,Groveland,95321,"37.902968, -119.667544",37.902968,-119.667544,Female,No,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,2369.05,Yes,1,90,5932,Competitor offered more data
0475-RIJEP,1,United States,California,Pinecrest,95364,"38.224869, -119.755729",38.224869,-119.755729,Male,No,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,77.85,3365.85,Yes,1,100,5107,Lack of affordable download/upload speed
4789-KWMXN,1,United States,California,Tuolumne,95379,"37.939768, -120.188002",37.939768,-120.188002,Male,No,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.85,5275.8,Yes,1,97,3344,Price too high
2867-UIMSS,1,United States,California,Vernalis,95385,"37.609095, -121.263381",37.609095,-121.263381,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.5,80.5,Yes,1,85,2734,Product dissatisfaction
1585-MQSSU,1,United States,California,Santa Rosa,95404,"38.526941, -122.709096",38.526941,-122.709096,Male,No,No,No,17,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.5,900.5,Yes,1,94,5659,Lack of self-service on Website
7547-EKNFS,1,United States,California,Caspar,95420,"39.361283, -123.784599",39.361283,-123.784599,Male,No,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.25,3959.35,Yes,1,89,2075,Attitude of service provider
2446-BEGGB,1,United States,California,Eldridge,95431,"38.348884, -122.51699",38.348884,-122.51699,Female,Yes,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.25,560.6,Yes,1,83,3330,Attitude of support person
2575-GFSOE,1,United States,California,Graton,95444,"38.434362, -122.86891",38.434362,-122.86891,Female,No,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.0,506.9,Yes,1,65,5672,Attitude of service provider
8878-HMWBV,1,United States,California,Nice,95464,"39.12334, -122.838198",39.12334,-122.838198,Male,No,No,No,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.15,169.05,Yes,1,68,5598,Competitor had better devices
1977-STDKI,1,United States,California,The Sea Ranch,95497,"38.696659, -123.436861",38.696659,-123.436861,Female,Yes,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.0,73,Yes,1,76,4116,Competitor offered more data
2754-XBHTB,1,United States,California,Amador City,95601,"38.431407, -120.8421",38.431407,-120.8421,Female,No,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.65,714.15,Yes,1,96,3847,Competitor made better offer
1597-LHYNC,1,United States,California,Auburn,95602,"38.99003, -121.114408",38.99003,-121.114408,Female,Yes,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.0,2497.2,Yes,1,90,4232,Price too high
7493-TPUWZ,1,United States,California,Diamond Springs,95619,"38.683605, -120.811852",38.683605,-120.811852,Male,No,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,79.15,Yes,1,85,4243,Lack of self-service on Website
4558-FANTW,1,United States,California,Fair Oaks,95628,"38.652065, -121.25441",38.652065,-121.25441,Female,No,Yes,No,17,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,91.85,1574.45,Yes,1,89,5643,Lack of affordable download/upload speed
8884-ADFVN,1,United States,California,Roseville,95678,"38.759751, -121.288545",38.759751,-121.288545,Male,Yes,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.95,700.85,Yes,1,74,2016,Don't know
2720-WGKHP,1,United States,California,Sloughhouse,95683,"38.470423, -121.114897",38.470423,-121.114897,Male,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,181.7,Yes,1,93,5569,Don't know
0940-OUQEC,1,United States,California,Winters,95694,"38.578604, -122.024579",38.578604,-122.024579,Male,No,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.7,788.8,Yes,1,77,3492,Competitor offered more data
0807-ZABDG,1,United States,California,Woodland,95776,"38.694081, -121.694431",38.694081,-121.694431,Female,No,No,Yes,3,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,55.1,154.65,Yes,1,97,4412,Competitor offered higher download speeds
3551-HUAZH,1,United States,California,Brownsville,95919,"39.440687, -121.263583",39.440687,-121.263583,Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,74.4,Yes,1,89,3429,Price too high
3685-YLCMQ,1,United States,California,Dobbins,95935,"39.381174, -121.21191",39.381174,-121.21191,Male,No,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,104.65,6219.6,Yes,1,66,5411,Service dissatisfaction
8413-VONUO,1,United States,California,Grimes,95950,"39.033058, -121.895718",39.033058,-121.895718,Male,No,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.65,167.3,Yes,1,82,5332,Limited range of services
9223-UCPVT,1,United States,California,Orland,95963,"39.748037, -122.302169",39.748037,-122.302169,Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,94.4,94.4,Yes,1,77,5764,Lack of affordable download/upload speed
2474-BRUCM,1,United States,California,Redding,96002,"40.527834, -122.318749",40.527834,-122.318749,Male,Yes,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.85,4086.3,Yes,1,84,2837,Don't know
5708-EVONK,1,United States,California,Cassel,96016,"40.936285, -121.572692",40.936285,-121.572692,Female,No,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.4,5435.6,Yes,1,73,5989,Don't know
3190-XFANI,1,United States,California,Happy Camp,96039,"41.831901, -123.487478",41.831901,-123.487478,Male,No,No,No,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),100.6,5069.65,Yes,1,82,5585,Competitor offered more data
1444-VVSGW,1,United States,California,Los Molinos,96055,"40.059385, -122.091481",40.059385,-122.091481,Male,No,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.65,7968.85,Yes,1,99,5563,Product dissatisfaction
9317-WZPGV,1,United States,California,Paskenta,96074,"39.884395, -122.587513",39.884395,-122.587513,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.75,159.4,Yes,1,77,4038,Extra data charges
2856-HYAPG,1,United States,California,Platina,96076,"40.367964, -122.937379",40.367964,-122.937379,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.65,68.65,Yes,1,99,3052,Price too high
6906-ANDWJ,1,United States,California,Vina,96092,"39.955164, -122.018567",39.955164,-122.018567,Male,No,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.9,1107.25,Yes,1,97,2510,Lack of self-service on Website
9600-NAXZN,1,United States,California,Los Angeles,90010,"34.062125, -118.315709",34.062125,-118.315709,Male,No,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,4528,Yes,1,79,3370,Moved
4662-EKDPQ,1,United States,California,Los Angeles,90016,"34.028331, -118.354338",34.028331,-118.354338,Male,No,No,No,2,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),62.05,118.3,Yes,1,96,5344,Competitor had better devices
3319-DWOEP,1,United States,California,Los Angeles,90020,"34.066367, -118.309868",34.066367,-118.309868,Male,Yes,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.75,573.75,Yes,1,89,5750,Competitor made better offer
0818-OCPZO,1,United States,California,Los Angeles,90059,"33.927254, -118.249826",33.927254,-118.249826,Male,Yes,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.45,2122.05,Yes,1,83,2571,Competitor offered more data
3768-NLUBH,1,United States,California,Torrance,90503,"33.840399, -118.353714",33.840399,-118.353714,Male,Yes,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.6,5746.15,Yes,1,74,5247,Network reliability
0685-MLYYM,1,United States,California,Buena Park,90620,"33.845706, -118.012204",33.845706,-118.012204,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.75,154.85,Yes,1,96,4407,Long distance charges
8976-OQHGT,1,United States,California,Lomita,90717,"33.794209, -118.317354",33.794209,-118.317354,Female,No,Yes,Yes,4,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,56.5,235.1,Yes,1,99,5758,Lack of self-service on Website
5294-CDGWY,1,United States,California,Long Beach,90802,"33.752524, -118.210737",33.752524,-118.210737,Male,No,Yes,No,51,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,59.3,3014.65,Yes,1,95,5633,Don't know
7931-PXHFC,1,United States,California,Duarte,91010,"34.145695, -117.95982",34.145695,-117.95982,Male,No,No,No,38,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,62.3,2354.8,Yes,1,83,3818,Poor expertise of phone support
9820-RMCQV,1,United States,California,San Marino,91108,"34.122671, -118.112911",34.122671,-118.112911,Female,No,No,No,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),48.55,501,Yes,1,92,4444,Competitor made better offer
9274-CNFMO,1,United States,California,Pacoima,91331,"34.255442, -118.421314",34.255442,-118.421314,Male,Yes,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.95,308.7,Yes,1,69,3716,Competitor offered more data
8444-WRIDW,1,United States,California,Thousand Oaks,91362,"34.191842, -118.822796",34.191842,-118.822796,Female,Yes,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.45,5224.35,Yes,1,79,5011,Lack of self-service on Website
9451-LPGOO,1,United States,California,Panorama City,91402,"34.223768, -118.445461",34.223768,-118.445461,Male,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.8,620.35,Yes,1,66,3780,Network reliability
5868-YWPDW,1,United States,California,Sherman Oaks,91423,"34.146957, -118.432138",34.146957,-118.432138,Male,Yes,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.2,519.15,Yes,1,72,5834,Limited range of services
2025-JKFWI,1,United States,California,Burbank,91501,"34.188339, -118.300942",34.188339,-118.300942,Male,No,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.0,1301.7,Yes,1,81,3493,Lack of affordable download/upload speed
9079-YEXQJ,1,United States,California,Chino,91710,"33.990646, -117.663025",33.990646,-117.663025,Female,No,No,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,111.1,6014.85,Yes,1,93,5527,Product dissatisfaction
2685-SREOM,1,United States,California,Rancho Cucamonga,91730,"34.10097, -117.57882",34.10097,-117.57882,Female,No,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.1,2368.4,Yes,1,96,4793,Service dissatisfaction
4501-EQDRN,1,United States,California,Montclair,91763,"34.072121, -117.698319",34.072121,-117.698319,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.7,69.7,Yes,1,98,4620,Attitude of service provider
7384-GHBPI,1,United States,California,San Dimas,91773,"34.102119, -117.815532",34.102119,-117.815532,Male,No,Yes,No,3,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.15,99.75,Yes,1,83,2987,Attitude of support person
1400-MMYXY,1,United States,California,Alhambra,91801,"34.090925, -118.128164",34.090925,-118.128164,Male,Yes,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,334.65,Yes,1,71,2715,Attitude of service provider
1450-SKCVI,1,United States,California,Del Mar,92014,"32.948262, -117.256086",32.948262,-117.256086,Female,No,No,No,56,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.85,4092.85,Yes,1,72,5276,Attitude of support person
6502-MJQAE,1,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,Yes,1,87,2072,Attitude of support person
0032-PGELS,1,United States,California,Palomar Mountain,92060,"33.309852, -116.823091",33.309852,-116.823091,Female,No,Yes,Yes,1,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),30.5,30.5,Yes,1,74,5171,Attitude of service provider
6394-MFYNG,1,United States,California,Solana Beach,92075,"33.001813, -117.263628",33.001813,-117.263628,Female,No,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.4,5121.3,Yes,1,89,4956,Attitude of support person
6583-QGCSI,1,United States,California,Indian Wells,92210,"33.537646, -116.291089",33.537646,-116.291089,Female,Yes,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.05,4367.35,Yes,1,87,5813,Competitor made better offer
1980-KXVPM,1,United States,California,El Centro,92243,"32.770393, -115.60915",32.770393,-115.60915,Female,Yes,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.05,256.25,Yes,1,83,3553,Competitor offered higher download speeds
0723-DRCLG,1,United States,California,Holtville,92250,"32.811001, -115.152865",32.811001,-115.152865,Female,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.45,74.45,Yes,1,94,2394,Competitor made better offer
1699-HPSBG,1,United States,California,Palm Springs,92264,"33.745746, -116.514215",33.745746,-116.514215,Male,No,No,No,12,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,59.8,727.8,Yes,1,69,4581,Competitor offered higher download speeds
0639-TSIQW,1,United States,California,White Water,92282,"33.972293, -116.654195",33.972293,-116.654195,Female,No,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),102.95,6886.25,Yes,1,70,5620,Competitor offered more data
5575-GNVDE,1,United States,California,Los Angeles,90002,"33.949255, -118.246978",33.949255,-118.246978,Male,No,No,No,34,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,56.95,1889.5,No,0,61,3441,
6713-OKOMC,1,United States,California,Los Angeles,90008,"34.008293, -118.346766",34.008293,-118.346766,Female,No,No,No,10,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.75,301.9,No,0,51,2013,
6388-TABGU,1,United States,California,Los Angeles,90011,"34.00709, -118.258681",34.00709,-118.258681,Male,No,No,No,62,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),56.15,3487.95,No,0,58,4529,
3655-SNQYZ,1,United States,California,Los Angeles,90017,"34.052842, -118.264495",34.052842,-118.264495,Female,No,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),113.25,7895.15,No,0,43,5141,
4183-MYFRB,1,United States,California,Los Angeles,90021,"34.029043, -118.239504",34.029043,-118.239504,Female,No,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,90.05,1862.9,No,0,57,5982,
5248-YGIJN,1,United States,California,Los Angeles,90031,"34.085807, -118.206617",34.085807,-118.206617,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.25,6369.45,No,0,21,5974,
6827-IEAUQ,1,United States,California,Los Angeles,90035,"34.051809, -118.383843",34.051809,-118.383843,Female,No,Yes,No,27,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,66.15,1874.45,No,0,66,3213,
9489-DEDVP,1,United States,California,Los Angeles,90044,"33.952714, -118.292061",33.952714,-118.292061,Female,No,Yes,No,70,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),69.2,4872.35,No,0,25,4715,
3714-NTNFO,1,United States,California,Los Angeles,90048,"34.072945, -118.37267",34.072945,-118.37267,Female,No,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.5,3906.7,No,0,71,6434,
4667-QONEA,1,United States,California,Los Angeles,90064,"34.037251, -118.423573",34.037251,-118.423573,Female,Yes,Yes,No,60,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),74.85,4456.35,No,0,59,5153,
5954-BDFSG,1,United States,California,West Hollywood,90069,"34.093781, -118.381061",34.093781,-118.381061,Female,No,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),107.5,7853.7,No,0,53,4708,
0526-SXDJP,1,United States,California,Bell,90201,"33.970343, -118.171368",33.970343,-118.171368,Male,No,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),42.1,2962,No,0,29,6091,
0731-EBJQB,1,United States,California,Downey,90240,"33.956228, -118.120993",33.956228,-118.120993,Female,No,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.4,1090.65,No,0,26,5482,
3887-PBQAO,1,United States,California,Hermosa Beach,90254,"33.86532, -118.396336",33.86532,-118.396336,Female,No,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.9,1216.6,No,0,78,5741,
